credit_card_id,customer_id,credit_card_number,credit_limit,balance
671,11,6574953554705132,2529.18,726.08
672,43,0183218678667106,2618.46,3677.19
673,90,5313102849259307,3950.63,4542.8
674,23,5179101029394556,2437.92,2858.62
675,29,4112888525107512,3756.07,519.86
676,94,5094743758357796,4081.21,4327.8
677,38,8885868298327385,4875.08,3444.88
678,81,1353427329951681,3078.21,4223.71
679,23,5404357856639785,3986.28,3057.0
680,70,2706376959125055,4685.33,4259.19
681,91,9136709179257333,4167.37,903.89
682,69,3790852100645753,3195.76,3256.3
683,45,0182674913989730,2483.42,3471.82
684,66,6749012506555762,3382.02,1272.88
685,49,1749066391961630,3373.06,4524.79
686,7,9378296048557081,1382.13,1034.56
687,5,8749582446018050,3674.75,3213.65
688,38,7921542507864565,4738.8,3619.44
689,19,3257097455532272,1980.22,1945.51
690,53,7880543076514151,3174.27,1288.41
691,32,1444415760797369,3757.87,3163.57
692,38,5514869256706461,4754.92,4337.27
693,3,8624881017488330,3109.08,313.25
694,82,5703571024367142,3492.5,2771.46
695,5,8907746990350050,2018.87,1962.62
696,23,6966303555939189,1350.5,2570.78
697,27,8110758244590609,1308.25,28.42
698,63,3605096916239381,2330.39,4932.43
699,42,0690641749502597,2861.9,2736.6
700,51,2588524292456915,4286.18,4704.7
701,89,9547766638842983,4242.06,712.31
702,37,7346710076981821,3399.96,3953.16
703,13,5083266050470123,2677.44,3045.86
704,35,9921081475079121,1968.88,430.3
705,93,2077614518614952,3180.67,4283.3
706,15,5462639294297532,2368.08,203.33
707,57,6222402334783003,2511.25,2338.91
708,95,9653845854006055,3548.07,875.21
709,90,2285370656062353,1520.46,3768.82
710,25,3421634807363992,1636.07,1866.46
711,19,3839986494482121,2203.9,1815.86
712,34,7355341118387006,4368.13,4453.3
713,100,4793151854204677,3172.06,2293.23
714,49,6589028043975879,2303.53,1786.57
715,66,1273255205351930,2726.96,3168.77
716,20,2403019975125207,1357.13,2087.64
717,52,4183436618927071,3213.93,2922.18
718,56,7058769346338092,3095.85,3854.91
719,99,4527454415907063,4945.8,2798.29
720,96,7136954490249094,3703.96,3125.99
721,48,8760623740097809,4931.35,2600.48
722,50,0501865968774840,2676.84,560.12
723,35,8741425937892183,2222.02,4814.3
724,65,1889443822484185,4319.79,898.27
725,34,7673104172574623,3683.6,2072.15
726,10,4679840907555057,4487.23,2383.59
727,84,1849307478922603,4733.21,465.88
728,65,8308168491936656,1569.09,2183.2
729,26,2517336796599365,1562.06,4923.87
730,52,3870375930000538,3850.4,3911.48
731,86,9022552742273279,3369.77,1316.34
732,2,7136956869499873,2184.9,3570.1
733,64,1030780132573850,4131.76,3645.22
734,73,3887250092004906,4137.44,2030.58
735,42,1300799079382490,3671.76,4649.54
736,39,2359889830436296,4546.22,2429.68
737,33,7533947912608102,4681.39,1992.73
738,67,8716696420891457,1605.04,3005.72
739,1,4739159262320400,4748.68,866.71
740,26,3196053325201000,3129.76,4375.24
741,78,0644604906995714,4047.68,3399.42
742,84,3921837216411640,1618.94,716.53
743,10,1792574077365974,2432.14,3757.14
744,13,3673022169563527,3357.76,2836.14
745,95,4404895780265564,4654.57,4757.21
746,62,2094353134384275,4979.7,2344.07
747,90,6503215677173444,4189.75,2523.52
748,53,7131074435455120,1276.65,1450.86
749,23,5722170021969073,3152.45,4187.44
750,2,6724476266045566,2978.88,4247.95
751,42,7358565199068595,3439.4,3196.08
752,21,2517636829276714,1041.52,3436.26
753,64,9511267387326465,4430.39,4773.7
754,72,2388122555839520,3462.37,1436.75
755,75,9182265625719595,4800.53,3903.09
756,53,2210823159059460,2082.86,2201.71
757,56,6698390448863356,2396.46,3163.27
758,32,8077717459748642,3812.47,772.48
759,28,3843853591185096,3815.51,2117.32
760,40,5868465620094955,4274.56,2855.79
761,92,3718926428051300,3090.26,1709.73
762,84,8599989009972142,3542.28,2209.03
763,49,7645755954382092,1454.98,2455.7
764,3,3899677827554214,3149.75,2484.95
765,81,8265955462374212,2106.17,119.94
766,75,4677064183297510,4431.94,3766.91
767,37,2210079517509752,4871.28,3123.17
768,60,0079058722243642,3473.01,1909.63
769,18,6594172102061000,1520.1,171.87
770,16,3379467454964596,4954.58,3226.09
771,72,7575483201432267,2861.19,280.75
772,36,5390194364903122,1728.8,3915.22
773,68,6884659105435325,4802.29,2657.97
774,54,3166574232068869,1381.31,475.9
775,32,4231084758296913,1817.16,1644.23
776,93,7194772147590170,2636.66,3857.61
777,88,5278638392668704,2492.03,4550.33
778,11,4500421954472084,1081.94,2814.06
779,34,9820996843925588,1615.95,3909.81
780,86,8095021218654517,1400.14,2650.97
781,36,5184725646324836,4995.03,4514.44
782,97,5396856803332434,3709.05,2168.83
783,55,5141686998182361,1747.63,2988.54
784,58,5130757708136956,2412.16,1223.84
785,62,4572167618287670,2691.14,2054.47
786,88,4915105857016749,1903.33,2642.7
787,14,5940708121029044,1906.72,2392.31
788,62,0022771773980092,2686.42,473.76
789,23,6892643890331069,3130.76,1339.86
790,6,5211694590597866,2778.96,4230.19
791,7,0450205921962698,1610.68,2135.13
792,10,7583563102794278,2738.07,636.86
793,38,8657624279846798,2396.45,3422.45
794,92,9868856611857653,4880.6,1292.45
795,38,3733856976358668,4712.03,4270.15
796,86,3563097850696154,2480.65,2550.03
797,98,5488984049362767,2593.31,1095.72
798,36,8925687927870109,4710.26,1529.04
799,86,3423785604278332,1457.23,1420.87
800,86,5121998754646107,4260.36,3647.31
801,2,5573567076926629,3709.39,2512.06
802,32,4822625692576173,3206.06,1521.9
803,3,1531268000380681,2793.92,2180.16
804,87,7927731908704412,3864.27,1539.28
805,86,8917447431848772,1297.11,3835.86
806,44,4755426313933246,3330.83,240.32
807,96,7043462299996713,1770.33,4758.0
808,83,7986197699816446,2780.81,3680.43
809,1,4332796665634052,2282.98,3237.05
810,33,3168398850335025,1428.93,4222.76
811,19,9926897367614328,2852.7,3542.26
812,20,6910128269090338,4785.48,2838.54
813,57,1573813081842778,2377.35,3627.54
814,4,9912142155000558,4210.21,1425.09
815,44,0506278991767615,4625.07,4017.64
816,61,6946680030437841,2651.8,188.69
817,91,7613114678129991,3759.14,1259.99
818,76,9099538576450060,3578.45,4274.71
819,55,5697224802401505,3280.96,2641.24
820,22,7609007087153830,4453.96,2209.44
821,14,2710234033559240,1080.2,4785.42
822,50,2970239089458082,4600.84,4767.37
823,45,1709736027832810,2510.27,3579.26
824,5,9394224514247615,3098.42,4851.32
825,54,0891289105618423,4846.13,2311.15
826,72,2144176422316507,2869.08,400.69
827,33,5231747640015663,2118.73,3621.89
828,1,0652413501874258,2331.02,4367.66
829,47,6547337856815705,1910.37,2920.14
830,74,7615577778575967,2528.7,2646.16
831,54,0869332618957675,3144.57,1935.19
832,70,7997655554610666,2613.72,4897.85
833,11,0003044845966738,2111.81,4185.83
834,48,1082018505057894,4195.92,993.38
835,90,1826615236084128,3973.32,3901.99
836,51,1850298085373140,4696.64,1196.58
837,18,4829333999500777,4868.45,1405.16
838,82,9249713194459694,1125.44,407.88
839,57,5439005048196527,2905.86,1758.78
840,77,0790059583544800,2830.46,4152.7
841,93,0923566423877344,4946.06,98.48
842,100,6849164355766615,3749.83,4730.5
843,81,0837994789796100,3663.26,980.49
844,5,7509502939946132,2383.84,1896.71
845,70,2509912274920798,1665.98,4763.73
846,59,7452980357030649,3153.84,100.51
847,52,3185603724233919,2712.73,10.96
848,67,0913226707227040,2627.08,73.02
849,98,1771501396352284,1126.99,4399.39
850,35,8712735469185493,2162.68,550.41
851,82,2175213896428730,2147.39,3290.57
852,15,6898921882739437,4660.18,3731.24
853,66,6539106709587935,2609.19,208.02
854,75,4385790365824425,3853.67,1865.81
855,61,0826344511172449,4386.24,246.62
856,89,5152615249177755,4613.02,1402.25
857,4,4312601669355473,3570.04,2619.94
858,56,0337172543909299,2442.72,1702.36
859,39,7163467310859991,4896.39,2588.06
860,97,6425688361027005,4684.04,1681.05
861,46,9561467010008239,2285.32,1226.84
862,48,7489544478972135,2036.69,2990.01
863,37,7014518001689206,2534.99,3066.96
864,69,5045016616000818,4332.15,1278.72
865,18,4168202567767514,3809.99,1368.75
866,80,8987594252125797,4255.97,3450.77
867,21,2937708875539876,1456.11,3284.42
868,48,8187732208626598,2874.94,1863.64
869,10,5411767784817990,3635.54,1955.45
870,63,8101479127423316,4948.5,2454.68
871,71,9243419860465673,4155.07,1369.36
872,35,0852770094648584,1572.13,4220.94
873,54,3333217624149001,2170.98,954.13
874,3,2408894791507672,1297.62,4469.16
875,65,1974033957288773,2657.95,2619.08
876,37,6487454982769421,3454.65,3991.53
877,49,9508601063704265,3780.21,3117.76
878,98,2107070662413650,3254.87,2058.65
879,89,2608653166147140,4938.47,2595.52
880,35,1790754805798630,1177.73,2129.88
881,49,9617246017407723,2404.3,1789.04
882,68,3866016203927688,4700.15,4132.31
883,3,2016800104149052,1578.65,2137.03
884,15,8384854670858739,4438.2,4206.94
885,46,2182338637049154,4035.27,444.58
886,73,0085281410573799,4533.67,2614.03
887,5,5123667240246982,3128.27,3322.56
888,89,3902482520945930,4806.37,521.46
889,91,2301426336624821,2261.03,3224.94
890,7,3849424352303313,1901.9,4752.75
891,42,6647759231433463,3902.96,3068.16
892,82,6907806860512304,2860.54,4091.77
893,52,1238312321745648,4514.92,4516.77
894,61,3217461401528284,2118.23,4328.15
895,32,9931276404148642,4381.14,1996.48
896,39,7028451112599088,3365.76,81.55
897,12,6972998499132551,4152.03,4008.36
898,31,1956982416872645,2398.75,2459.49
899,11,3484808495801811,4183.48,3781.66
900,26,3494429128434494,3621.55,4375.31
901,93,8234881331990285,2959.04,4060.0
902,30,4038114683109564,4809.91,3863.14
903,12,4706569888552139,2949.67,4442.15
904,14,4794245643687149,3907.84,3685.52
905,54,9034972228551781,1573.89,1379.29
906,44,2478034559888791,1007.84,283.74
907,21,8279865053533417,1735.27,2484.42
908,38,8936581376344308,4017.94,4737.32
909,71,5251339238455234,1501.41,2351.64
910,85,9694670009852584,2949.69,3617.02
911,40,9538493325743704,4309.84,4017.09
912,14,4541250552630828,1744.94,2461.09
913,1,0995179148554423,1077.03,4400.37
914,50,4494947316477086,2473.46,2228.76
915,1,8337050596461575,1256.06,739.44
916,47,2117254357381441,3902.52,1861.81
917,75,5965121053807124,3600.15,1113.84
918,5,8944062274262268,3942.97,714.47
919,66,3496298541793842,1827.99,4851.58
920,75,7102261841777610,2736.01,2332.61
921,13,2560847713651616,4467.96,1098.15
922,23,4621937377032238,3778.11,2736.94
923,66,0955547158266324,4468.11,2654.66
924,96,0727017128501672,1585.57,3169.91
925,55,0551551873505143,1253.7,1415.56
926,87,1150689445512297,3952.66,181.74
927,11,7684754935015161,1107.62,1969.41
928,23,8647986707527498,1855.39,4573.0
929,79,8738957849072748,3056.51,272.11
930,26,9265858716110036,1749.26,2856.85
931,100,9586016193329915,2484.36,2856.26
932,11,3836605462959812,4437.43,4191.36
933,4,6364358733904452,2826.44,4225.65
934,86,8367507058713494,3555.63,928.68
935,97,3910445498836214,2177.19,1134.36
936,29,4630494029496325,3689.48,439.44
937,82,5997694103357922,3626.61,4417.52
938,27,3989582960678917,3604.28,4627.53
939,83,2409594302765551,1051.82,4680.39
940,16,0364980355588974,1463.22,1210.7
941,42,8806746029466546,1093.63,2864.85
942,52,0317343390039924,1792.51,876.14
943,7,1681840061100290,1436.53,1747.37
944,60,1716583992613925,2012.02,2787.41
945,73,3222566695957711,1733.12,2141.91
946,27,1537825146988480,3942.02,4969.69
947,51,4611488385483262,1692.67,2934.63
948,52,4060531700238038,4879.02,1055.45
949,79,4626929095065298,1086.08,4256.09
950,20,9049612800643624,1770.87,2986.14
951,55,8520160914580905,1004.63,2251.12
952,69,8328587257987285,3450.64,4281.28
953,14,1622319567348461,4968.04,3549.15
954,93,8250665127014092,2704.67,3510.58
955,11,8528518137338625,1161.74,4552.08
956,79,2975739810275007,2241.98,195.3
957,5,4322192711840707,2394.44,2885.7
958,78,7323124490547655,1224.17,483.59
959,65,4526503779246430,4494.23,544.39
960,19,6819045810761189,3309.14,1499.43
961,63,7639479442370170,2182.12,2839.61
962,90,3162661705537558,2352.87,875.05
963,11,3303437676299326,2953.52,2405.19
964,84,3413785301137209,2732.79,695.1
965,45,7623559721529975,2281.75,4649.28
966,48,3944884979080134,1935.88,944.96
967,23,8130248750617040,2432.08,831.4
968,78,7890725610948260,4951.08,43.15
969,72,0494709104648955,4456.03,2895.44
970,73,1889795185676552,2264.12,4147.02
971,22,7419206104324898,3596.94,2739.47
972,70,4195737865202042,3306.87,1062.91
973,98,6761700765300844,2093.98,3246.9
974,63,2223117464309661,1746.51,4379.9
975,62,7233658107284988,2227.52,4809.98
976,39,7099757450467331,1780.52,3243.19
977,98,3432544963027798,2626.85,369.93
978,51,4599932433338058,2807.35,4673.14
979,51,0904000377059812,2696.26,1160.16
980,46,6225690251149362,2017.18,3754.4
981,87,4329810607424823,3516.44,1944.83
982,96,4652380363160489,4807.55,2601.48
983,31,2876667262091875,4285.92,2633.0
984,83,3224473248220412,2844.17,4524.94
985,58,7612841618436156,1917.62,2048.65
986,22,7109404286144153,3090.05,4391.28
987,64,5765460958725029,4348.82,3647.92
988,16,5961897744661251,3360.78,1134.1
989,15,5303866139632936,1459.43,3811.27
990,9,5303449214477885,3753.35,2501.94
991,100,7271314330169385,4634.14,2549.2
992,92,8678099625226545,4662.87,1547.31
993,13,6363597224010880,2954.3,1571.02
994,33,1968225344998495,4529.42,3263.45
995,12,4330349458931046,1302.99,696.59
996,77,7452076227553797,2452.7,694.29
997,64,5480041255715034,1102.85,4086.75
998,82,2224389083678914,1223.04,4380.01
999,45,7125854474990357,4043.72,1388.92
1000,89,3013269695998910,1414.64,3840.27
1001,86,5520018907754764,2902.66,3299.33
1002,65,0361127839207914,2056.92,4091.26
1003,97,8061280340137198,1186.31,4564.27
1004,84,6713629517560579,4234.5,4195.92
1005,79,2138219266326210,2130.02,2625.49
1006,53,4659648401733508,4503.84,4255.22
1007,48,8640699671684221,2225.81,1569.22
1008,3,4932583729695391,1852.79,1639.62
1009,44,2961606211104295,4199.88,4830.03
1010,97,7777080226214808,4983.06,4902.73
1011,73,8263462436093634,3285.64,3146.12
1012,57,8805373627254087,4562.4,3596.18
1013,41,6200108205968835,3255.46,125.54
1014,26,6668758102306163,1170.6,579.32
1015,2,4588882013849539,4605.39,2393.64
1016,33,9291500513231599,2193.86,759.96
1017,36,3370714975552927,3497.62,914.25
1018,28,9652002138003428,2085.79,1224.76
1019,21,5070181627472037,3984.67,1412.14
1020,30,7561407533989071,3584.14,3999.88
1021,50,8855781715071271,2210.68,2593.64
1022,23,0394712680048339,3063.07,3584.7
1023,77,9413309489687082,1564.1,405.76
1024,46,7660237794870651,3586.54,885.31
1025,86,3483033614895360,4474.91,3549.2
1026,1,9252067401126641,2663.29,261.25
1027,80,3231018597687806,4284.38,1797.04
1028,29,3602638025320027,4657.72,3283.9
1029,80,7819922136840665,3586.13,2600.13
1030,15,4882324130759558,3861.79,3041.84
1031,84,9907825889182042,2227.03,1301.88
1032,9,6142566879082375,3510.37,216.06
1033,28,2722613804851231,4455.98,3535.49
1034,38,7287402750974129,2238.45,2886.85
1035,12,4186143615392482,2343.53,4448.16
1036,22,8987098005211976,1299.26,1675.71
1037,16,7717112274816075,4354.03,625.19
1038,84,1794705850051359,4474.16,4543.65
1039,72,3030923563102452,4961.29,4757.57
1040,30,4683561376818261,3084.44,3088.33
1041,44,1013879364447672,1159.22,356.45
1042,18,9598135939698106,3064.83,91.47
1043,59,2603400028241215,3470.45,354.31
1044,34,1813622036425688,4908.8,3466.71
1045,64,7078005382613406,1072.28,67.19
1046,67,8031210774960355,1821.17,4486.91
1047,76,0617260562237124,2933.73,3244.18
1048,32,4790389113704840,3213.97,1550.75
1049,91,3048304362174695,1559.03,3519.47
1050,83,4717053369147259,4334.2,480.33
1051,34,0123766790326274,2801.77,1445.59
1052,53,6263443417243562,2203.03,4662.57
1053,39,6412378180142908,4679.34,1732.63
1054,93,2600908905263901,3938.5,4398.41
1055,38,2565045474388318,3808.96,3341.16
1056,65,3697939931900675,1601.67,524.27
1057,3,4486799559746020,1696.82,2967.86
1058,55,9013463273927600,3903.82,4747.65
1059,65,6543368543403023,4097.33,3635.88
1060,28,4450845713011346,2454.46,4029.42
1061,49,9185162422447911,2175.81,4155.78
1062,64,5992882285127177,3235.18,2906.98
1063,33,9610923728907707,2525.71,4786.62
1064,16,8232475544730719,2705.48,2513.67
1065,48,3414448458165063,1602.97,3189.24
1066,35,0997860386272894,2423.24,2386.25
1067,60,7165778491508003,2934.21,4861.9
1068,12,0294104016588788,3811.02,1645.26
1069,26,6467177099657047,4047.12,3910.9
1070,87,6873832732400937,3841.92,2461.26
1071,61,1065571779068103,2014.37,2995.67
1072,64,7859289519253963,3390.45,37.42
1073,69,1055073660304603,2624.0,3536.97
1074,62,6150386401408165,3850.56,2667.3
1075,60,7872016592512206,4437.16,2440.99
1076,67,5283934509175010,4259.99,640.88
1077,61,2881578920304961,1515.79,1140.74
1078,71,4327435225102978,3299.49,1472.68
1079,68,7376324945966109,3604.0,1300.38
1080,85,0980724460458319,4247.62,220.69
1081,7,4729970786343990,3080.84,422.98
1082,67,4411648578862662,1857.84,3042.23
1083,30,5300513519475370,3040.29,1521.24
1084,36,1326584533086369,1657.59,1975.36
1085,65,4814054937034916,1076.86,3784.92
1086,97,2071667393858321,2274.54,4317.02
1087,93,4875139253795692,3681.38,815.27
1088,65,7430494946331044,2114.11,3538.13
1089,38,5849585690933763,3777.25,3344.97
1090,62,1939393744092283,2822.09,2787.99
1091,49,4421777665639127,3563.36,1942.86
1092,54,7270874765586862,3419.95,4272.19
1093,78,2443201841818003,1419.84,840.34
1094,96,3657918075429813,3758.65,157.69
1095,80,8959782831069241,4793.39,1122.45
1096,26,2340172255287174,1729.99,1317.0
1097,85,1277012923098386,2179.03,761.5
1098,46,5685888650375578,4093.68,4721.62
1099,62,9387783232133437,3523.46,3717.09
1100,53,7525282755745902,1575.71,4810.75
1101,16,4079330002980071,2338.49,1464.83
1102,85,6123716600901706,3808.93,8.69
1103,84,4775740184022123,3801.62,1213.68
1104,45,9802583666466788,3283.34,2796.55
1105,12,5191920164129010,2668.69,2982.67
1106,10,2523293978505939,3635.92,1489.82
1107,80,9327444188746017,2887.3,1282.49
1108,5,4560467548143347,1569.71,1100.01
1109,68,7852561402791833,3847.81,3430.22
